,file,error
136,frame5782.png,0.46170980867713973
137,frame3783.png,2.080988179401183
138,frame2442.png,0.9786349538370004
139,frame817.png,2.6083052229176658
140,frame2895.png,1.483982208006367
141,frame1305.png,1.8803161157795332
142,frame2716.png,1.73632553068746
143,frame2955.png,6.65710077832253
144,frame163.png,2.6085979533272305
145,frame3719.png,2.5535920622383617
146,frame1788.png,2.7413858230333394
147,frame13659.png,0.5129342895948762
148,frame233.png,4.409831869936737
149,frame4144.png,2.7683160542777223
150,frame5233.png,1.0034685772990508
151,frame1184.png,1.723410557068742
152,frame13388.png,1.881087155243108
153,frame694.png,4.323981748291551
154,frame4893.png,7.79057968863843
155,frame4508.png,2.9491633909758175
156,frame6165.png,1.213709318072738
157,frame4765.png,2.699259733575209
158,frame3594.png,4.107707368832434
159,frame264.png,2.1467492270037254
160,frame2977.png,0.9023390225135933
161,frame3401.png,5.272315226671867
162,frame2990.png,1.8753183596887095
163,frame829.png,3.9391907301728954
164,frame5491.png,2.350558420806392
165,frame2433.png,4.117077133883289
166,frame6157.png,1.432534970731559
167,frame714.png,1.9238080795812245
168,frame3371.png,3.044135901152704
169,frame5270.png,1.6713025403319368
170,frame2590.png,3.3481371156138344
171,frame6579.png,3.4984338989631674
172,frame1843.png,3.5736062599260427
173,frame685.png,8.530925163997349
174,frame4839.png,4.805900949284217
175,frame2418.png,0.3748632212007612
176,frame2478.png,2.3328808146737043
177,frame13488.png,5.219175638907312
178,frame13459.png,1.744762997901779
179,frame6852.png,9.511028708911315
180,frame6130.png,3.184339624993749
181,frame5772.png,1.6802946692733478
182,frame5345.png,2.699893595254657
183,frame25.png,2.8936745229429617
184,frame2291.png,1.116592437566065
185,frame13467.png,5.140656425592349
186,frame3899.png,1.4811054368249204
187,frame6302.png,2.392339750793527
188,frame4276.png,1.2345098564651742
189,frame13314.png,1.8343490917392402
190,frame4841.png,9.35187074843498
191,frame1908.png,8.73770126506224
192,frame177.png,2.3650494370503496
193,frame3911.png,2.6425454620254993
194,frame4264.png,0.8909981204111365
195,frame2391.png,2.051950344966227
196,frame13896.png,1.5321552619853092
197,frame4934.png,2.05664970673533
198,frame3391.png,0.8292715540886666
199,frame2994.png,1.5786315820744063
200,frame13100.png,6.1733242338852605
201,frame4745.png,1.164956667881101
202,frame5146.png,4.473747137776725
203,frame4207.png,3.836806015499553
204,frame5638.png,2.530532596219698
205,frame5759.png,2.169051990033638
206,frame2168.png,1.8573444207530545
207,frame1885.png,9.039310235467745
208,frame626.png,2.3901205736906688
209,frame1179.png,3.3300761578713476
210,frame2127.png,4.381017720553446
211,frame6966.png,10.226594516978695
212,frame13296.png,12.005931379454262
213,frame13362.png,3.4237536489513754
214,frame1155.png,3.7217280813710305
215,frame282.png,1.7418823627145907
216,frame1990.png,3.263632152962058
217,frame1900.png,6.607198900639159
218,frame2424.png,1.9581504259113327
219,frame3641.png,4.210088721835572
220,frame5992.png,1.9117744473201495
221,frame1404.png,5.328289259850371
222,frame13380.png,4.078107723665593
223,frame4652.png,0.369993430712414
224,frame2518.png,1.210796667281105
225,frame13489.png,2.3239179607407565
226,frame1947.png,3.568817866231448
227,frame3584.png,1.458453320674063
228,frame4117.png,2.515620510072507
229,frame6720.png,3.903673156347512
230,frame2307.png,1.3488273305093805
231,frame5043.png,3.7421130824955315
232,frame5688.png,0.8356285327783292
233,frame5961.png,1.725633158034985
234,frame13215.png,0.7605170106743036
235,frame4947.png,4.263707719247869
236,frame3316.png,3.1263507190749493
237,frame4989.png,5.30134291566011
238,frame3811.png,1.4771132003584133
239,frame3416.png,2.6497775365704883
240,frame13266.png,1.3854194552443848
241,frame1043.png,3.2237616276795955
242,frame1004.png,4.627346605000218
243,frame5378.png,3.791977155126601
244,frame6616.png,4.32028017670058
245,frame516.png,3.031421792241964
246,frame695.png,1.4944597516062088
247,frame3526.png,5.018869246605933
248,frame3128.png,0.5059567076154277
249,frame3556.png,3.059164926421106
250,frame678.png,6.153966595190875
251,frame3458.png,3.9058220304948934
252,frame4889.png,8.250663004279943
253,frame5158.png,4.510685057370167
254,frame3854.png,3.546039044843455
255,frame6632.png,0.43008625238735887
256,frame5295.png,1.0792123733345653
257,frame5056.png,4.401204322987729
258,frame3257.png,2.0122736037350344
259,frame6799.png,7.999718469270488
260,frame578.png,3.9445560796364396
261,frame2296.png,1.7840880868869682
262,frame1940.png,3.8039436094104926
263,frame824.png,3.1508195884201413
264,frame3301.png,2.034496576163735
265,frame5106.png,6.6559870668126795
266,frame13377.png,1.47494985000294
267,frame3482.png,2.7714562929211315
268,frame4961.png,1.171091759819499
269,frame13003.png,3.324296159773098
270,frame5399.png,2.1653628317054574
271,frame5476.png,1.6951428937781385
272,frame4958.png,5.566545304435428
273,frame2547.png,4.028491251844347
274,frame3956.png,2.3281868210092553
275,frame5691.png,0.8483899512041175
276,frame712.png,1.2417970300397994
277,frame286.png,1.8137397090523508
278,frame2945.png,2.851804046910941
279,frame13355.png,2.8637461708494953
280,frame13543.png,5.23738779881036
281,frame1342.png,2.9748971028005187
282,frame3076.png,1.4312117039458667
283,frame4325.png,3.323354861593844
284,frame13556.png,2.666547976300623
285,frame4006.png,2.493474741914179
286,frame5563.png,1.53847954035637
287,frame4747.png,1.8842759038007018
288,frame13052.png,2.9248859859612497
289,frame5725.png,2.9577890007049965
290,frame4521.png,2.052818025437137
291,frame6038.png,2.51986104792175
292,frame2353.png,1.8986365136014673
293,frame13140.png,1.1996337956963172
294,frame5065.png,3.9395098358551364
295,frame3880.png,0.7128366071014489
296,frame3530.png,1.8132325790444241
297,frame32.png,5.209707722190513
298,frame5250.png,0.11291418255661546
299,frame4734.png,2.2671911390865738
300,frame4941.png,5.153836152763357
301,frame3202.png,2.437177058456061
302,frame3203.png,5.025198236264854
303,frame3888.png,2.074540916891695
304,frame1088.png,2.8672429857436423
305,frame13320.png,3.6386405413784018
306,frame4776.png,2.6328330711274233
307,frame3856.png,2.406208385389834
308,frame13666.png,2.4063763833470526
309,frame5365.png,2.003157012759619
310,frame2556.png,2.3681794511157417
311,frame834.png,3.5706581216394384
312,frame5190.png,1.8556539594293735
313,frame6607.png,1.586060989262984
314,frame13663.png,2.5616836343690585
315,frame6763.png,28.24450056144738
316,frame5083.png,2.3685273918677345
317,frame2640.png,5.645473721798358
318,frame4304.png,2.312498560023826
319,frame4810.png,6.8000013410566105
320,frame4809.png,1.0474905519141888
321,frame4203.png,1.2973609490170834
322,frame1223.png,1.404059119903187
323,frame4095.png,2.8188625106836427
324,frame3006.png,2.5759449704146475
325,frame1248.png,7.1183463878867155
326,frame2761.png,1.9038927732302224
327,frame13040.png,1.7899405816667513
328,frame34.png,11.132819457313389
329,frame2205.png,3.4985980437843125
330,frame1035.png,10.055492347887062
331,frame57.png,3.641770294696913
332,frame5444.png,1.6289455235558583
333,frame13719.png,4.346108807503283
334,frame4719.png,1.3627150189575905
335,frame3072.png,3.0518061599716417
336,frame100.png,0.7676729116142337
337,frame4060.png,0.8414158523032905
338,frame4477.png,3.2949640004812344
339,frame2356.png,1.349894462629503
340,frame13785.png,1.7147096872606238
341,frame5263.png,0.8544825859892778
342,frame2850.png,1.456907430471162
343,frame3891.png,1.3077878254213244
344,frame13787.png,2.6392425471756935
345,frame3846.png,0.9218357899174834
346,frame4418.png,1.7967093029799355
347,frame965.png,1.9276648825822968
348,frame2233.png,2.3785133245787176
349,frame3740.png,2.5019044554962404
350,frame5344.png,0.5352800703074471
351,frame6236.png,0.6568454855239945
352,frame4807.png,3.390989528077321
353,frame3151.png,1.8141792337531903
354,frame3461.png,2.41911495474963
355,frame1385.png,7.028174448921321
356,frame3945.png,2.667430746731279
357,frame13808.png,5.901284291050356
358,frame2961.png,2.841952185722941
359,frame1245.png,5.461752220159737
360,frame2232.png,1.714338232259741
361,frame59.png,2.693458990327171
362,frame7002.png,7.062227514813209
363,frame215.png,2.6712728944412434
364,frame13056.png,2.177167982273112
365,frame6663.png,3.2434832409917354
366,frame3701.png,3.2419892733080675
367,frame4999.png,5.542770684474422
368,frame5304.png,1.8984499667120374
369,frame1973.png,1.7642194559029036
370,frame4686.png,3.9883904454111576
371,frame2511.png,0.8178927070338228
372,frame5827.png,0.9055350095758351
373,frame4190.png,1.828780980181021
374,frame2047.png,3.517231887943638
375,frame6276.png,2.014897183111182
376,frame143.png,1.7375832177468475
377,frame3786.png,2.6651578362064976
378,frame3999.png,2.9109150135793986
379,frame2309.png,2.079908042208942
380,frame5278.png,2.3364168359895148
381,frame632.png,3.0266808664694436
382,frame13251.png,4.658174223830178
383,frame4070.png,6.232100037322704
384,frame13230.png,1.9763443964561944
385,frame13717.png,5.9366395795293405
386,frame6320.png,2.1219182447678704
387,frame7004.png,4.9262858383306956
388,frame4786.png,6.514674300253385
389,frame3810.png,1.8075838606934418
390,frame2664.png,4.7654466662105825
391,frame663.png,4.183262476982091
392,frame5303.png,0.8293269383809304
393,frame6810.png,87.81359029528852
394,frame5462.png,0.7671555880049142
395,frame2343.png,2.939186574091753
396,frame316.png,4.866239054854329
397,frame4798.png,2.956311297583345
398,frame845.png,1.7406201032120443
399,frame258.png,2.2963287724186534
400,frame4825.png,5.847445880287205
401,frame4204.png,1.7144966440165048
402,frame1053.png,0.6725081218607856
403,frame6444.png,2.1409970129060487
404,frame13218.png,7.439638196669198
405,frame13178.png,1.0449070182974103
406,frame1131.png,0.7219757511958014
407,frame1890.png,7.184649008866556
408,frame2013.png,3.646848728482719
409,frame1985.png,0.6813182647955354
410,frame1254.png,3.985847307824648
411,frame1838.png,6.634102027814581
412,frame2435.png,3.1456072633247674
413,frame659.png,1.903452413338408
414,frame4282.png,1.960593366252204
415,frame569.png,3.3405154278602716
416,frame1871.png,0.14333154323078845
417,frame4098.png,1.9681915807399637
418,frame3648.png,2.818721112211841
419,frame1766.png,2.912175894023256
420,frame3036.png,0.6826623569464426
421,frame3268.png,2.868285871107079
422,frame13689.png,3.060267825587548
423,frame3153.png,1.3132639809529136
424,frame529.png,0.8099947492343663
425,frame6129.png,3.4920931271124602
426,frame13143.png,1.0447536721949262
427,frame3074.png,2.042321331913777
428,frame650.png,2.700482725858173
429,frame6729.png,1.8160782192242737
430,frame5594.png,2.2101794376026884
431,frame273.png,3.8028365701220874
432,frame1796.png,6.050657011659098
433,frame293.png,2.804524052701781
434,frame13773.png,2.0080242141030222
435,frame1332.png,3.357461705576276
436,frame3680.png,3.2625383201595155
437,frame5907.png,0.54834455350516
438,frame2335.png,2.1759587573363333
439,frame2171.png,3.199769443262447
440,frame3093.png,1.0359096322972232
441,frame5133.png,1.5561805461792788
442,frame594.png,3.685558347502229
443,frame5276.png,2.0845436845225525
444,frame4859.png,5.345165687175405
445,frame1945.png,2.9091195233220093
446,frame6111.png,1.8044407622848069
447,frame13406.png,3.465239754909314
448,frame6705.png,0.9289423137143745
449,frame4515.png,4.021025452277933
450,frame1808.png,2.4457373661788315
451,frame324.png,2.160006655323397
452,frame89.png,2.379718392115887
453,frame13387.png,1.7710707883146721
454,frame3054.png,2.9647752821235724
455,frame3041.png,3.0095497394453736
456,frame1709.png,3.56527458566562
457,frame2595.png,14.213612218042263
458,frame3187.png,2.0751229808907974
459,frame2037.png,0.8044461344322305
460,frame8.png,2.224064297845958
461,frame3785.png,3.6312872957747864
462,frame13661.png,3.7607095690223744
463,frame5237.png,2.9220005594468486
464,frame4443.png,1.5997604941103407
465,frame147.png,2.8798490554167366
466,frame333.png,7.671676300138715
467,frame1771.png,4.660446065382081
468,frame2739.png,1.8616321734184893
469,frame802.png,1.2894096089829445
470,frame1847.png,1.756176148029857
471,frame1835.png,9.33274576398868
472,frame5268.png,0.47550107157859
473,frame2239.png,3.7788952683685917
474,frame5098.png,2.5663161218058206
475,frame4307.png,1.1690309691785212
476,frame937.png,2.002534903973851
477,frame2661.png,3.080938636185657
478,frame2943.png,3.295538295284284
479,frame6239.png,1.5191193546554274
480,frame13700.png,3.495959839873573
481,frame1031.png,3.498103943768723
482,frame6856.png,8.970160960755685
483,frame3635.png,4.030177078760106
484,frame2589.png,2.585632844740321
485,frame3377.png,4.2218630916890785
486,frame2373.png,2.334865059403785
487,frame3944.png,1.7335757839790975
488,frame5715.png,1.2878671312778123
489,frame3105.png,3.581986574293275
490,frame1074.png,0.7537414954528825
491,frame3879.png,1.1520501414343556
492,frame13350.png,1.2201755170258717
493,frame13834.png,1.8024596763654626
494,frame90.png,1.9543775576724234
495,frame13909.png,5.373306641860787
496,frame5716.png,1.124453684146383
497,frame342.png,2.401064804449052
498,frame3218.png,3.581724034389039
499,frame572.png,4.508625060099896
500,frame629.png,4.201044146539374
501,frame5609.png,1.764818845993799
502,frame844.png,2.6501420819629455
503,frame4243.png,2.1167230323697113
504,frame2035.png,1.922372776986787
505,frame4027.png,2.51200916816254
506,frame6097.png,4.174528840192953
507,frame1145.png,2.3009229296226565
508,frame5347.png,2.7410423137251065
509,frame946.png,2.867285624456921
510,frame4511.png,3.051095748267787
511,frame4266.png,1.506906614918205
512,frame1935.png,5.534268525622041
513,frame2958.png,2.612315653196943
514,frame5178.png,10.88665066191712
515,frame1898.png,7.155823543682366
516,frame4587.png,0.9833009160326143
517,frame3902.png,2.4061864716407806
518,frame6767.png,5.830527400113208
519,frame3287.png,1.0364258601866976
520,frame5501.png,0.21010106755531943
521,frame3586.png,5.076229581995883
522,frame1414.png,6.062513375356825
523,frame4367.png,3.0620347549793574
524,frame2275.png,4.161974644197652
525,frame513.png,1.952197587798656
526,frame2472.png,2.2398689379579775
527,frame6547.png,2.9997117103015842
528,frame5536.png,3.453735531187506
529,frame3344.png,3.092759623382247
530,frame6119.png,1.4592196140924087
531,frame1821.png,12.475876798526137
532,frame3230.png,1.7509588179112041
533,frame5368.png,3.2143075134540435
534,frame1309.png,3.188009718510152
535,frame13041.png,1.5596069070085377
536,frame3960.png,2.6379428061199635
537,frame1965.png,2.9339457039975714
538,frame29.png,1.319536536924929
539,frame815.png,4.311441292964419
540,frame2555.png,5.453215240114459
541,frame4231.png,0.6938282867351478
542,frame341.png,2.144658841400622
543,frame4235.png,2.633710778403942
544,frame2923.png,2.4168036161901814
545,frame2892.png,2.197313820257384
546,frame2118.png,0.6809437861468076
547,frame4566.png,2.2621333417782195
548,frame2454.png,2.4953790224600483
549,frame3950.png,2.2201923357055673
550,frame6671.png,5.910402597481083
551,frame2451.png,0.7238405596846298
552,frame13353.png,3.4144332792018264
553,frame13647.png,17.452445688738525
554,frame3254.png,0.7393889671461653
555,frame1125.png,2.7739765866466226
556,frame295.png,5.342827481523975
557,frame13577.png,7.546528392049331
558,frame4033.png,1.60362797126412
559,frame4829.png,7.207617892609846
560,frame4758.png,4.044388599973307
561,frame1308.png,2.775085150575434
562,frame5279.png,4.7475258072262205
563,frame2220.png,2.228300330824933
564,frame1810.png,3.4666646667325383
565,frame1168.png,2.276307486234418
566,frame4338.png,2.82588163548351
567,frame4699.png,3.6966831933498865
568,frame3927.png,5.074404270630975
569,frame3920.png,3.0144486557281174
570,frame3924.png,1.9154662126276676
571,frame4248.png,0.3696769018016464
572,frame2601.png,3.6153558502843355
573,frame5187.png,2.467879042169773
574,frame2151.png,2.7798971284028715
575,frame5581.png,4.754186483507793
576,frame2327.png,2.1153427289146816
577,frame2882.png,1.273164929345015
578,frame5256.png,1.2727811357468384
579,frame2757.png,1.5978757173718419
580,frame6331.png,1.7828121612101184
581,frame6418.png,3.087311364813311
582,frame3721.png,2.893647143267327
583,frame4257.png,1.3035445234129657
584,frame1085.png,3.916931192912988
585,frame5020.png,1.2975326075343305
586,frame5428.png,2.377186973569478
587,frame3774.png,2.1706007610538287
588,frame564.png,4.631370000051352
589,frame2207.png,2.9166462991784226
590,frame3178.png,1.57360083562516
591,frame13884.png,2.2840666168563213
592,frame607.png,1.157907023742935
593,frame13244.png,29.2674115462697
594,frame6187.png,1.834484365122298
595,frame1215.png,0.9492902685869422
596,frame6475.png,1.0094403637924976
597,frame4994.png,4.9275417727294695
598,frame3658.png,3.4982247764297774
599,frame13294.png,1.661572630946485
600,frame4327.png,2.7739860519391004
601,frame3778.png,1.0608899168083685
602,frame4463.png,3.4180595608296085
603,frame5027.png,3.049513892453335
604,frame1149.png,1.085225763220331
605,frame5358.png,2.8264861230804086
606,frame1138.png,1.444127194848656
607,frame4767.png,2.7877682180806267
608,frame5654.png,2.1721825721717
609,frame306.png,3.0949901007862675
610,frame3558.png,2.0868124627662685
611,frame13198.png,1.75661309019256
612,frame3121.png,0.6400190030291237
613,frame13806.png,2.714689195516544
614,frame698.png,1.8391916192963704
615,frame13730.png,7.534687456245361
616,frame2191.png,1.1842593935486272
617,frame3325.png,1.9280855010995186
618,frame5682.png,1.1590888485961928
619,frame6995.png,9.134026588910853
620,frame5550.png,0.9483018480003554
621,frame6847.png,7.888304610712832
622,frame2738.png,1.5540671948840867
623,frame2790.png,3.9554112369753702
624,frame13781.png,5.8331615679244475
625,frame4980.png,2.8060120430849222
626,frame874.png,3.3219044319493136
627,frame74.png,2.3269719583385737
628,frame804.png,2.1140792579666874
629,frame538.png,2.1482569393908384
630,frame4704.png,4.113106752031215
631,frame1891.png,7.398019626343573
632,frame3886.png,1.3842387371675877
633,frame2010.png,2.769343801014565
634,frame600.png,2.155903690975366
635,frame2665.png,4.156223018194981
636,frame5411.png,1.0648350198997287
637,frame3627.png,4.410606872540777
638,frame3393.png,0.19473687283817706
639,frame5878.png,4.736346728230594
640,frame4225.png,0.7360823901714313
641,frame200.png,5.210499641901775
642,frame3917.png,2.309880084863404
643,frame5771.png,2.145836777423237
644,frame5575.png,0.7248687281607061
645,frame13650.png,3.1372419566128906
646,frame5981.png,1.6620151780110017
647,frame210.png,1.9585558806799404
648,frame3734.png,1.6553040511470822
649,frame909.png,0.21441094684213566
650,frame775.png,11.552957713342145
651,frame5042.png,5.04120100289072
652,frame3052.png,2.0703286894579143
653,frame314.png,5.736188345818443
654,frame3508.png,1.3929834726405224
655,frame6336.png,1.4249743636090735
656,frame180.png,4.408788582574454
